municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 18:30:00;0,8
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 18:40:00;1,4
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 19:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 20:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 21:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 22:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;08/03/2015 23:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;09/03/2015 00:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;09/03/2015 01:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;09/03/2015 02:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;09/03/2015 03:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;09/03/2015 04:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;09/03/2015 05:10:00;0,2
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;09/03/2015 04:10:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;09/03/2015 04:20:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;09/03/2015 04:30:00;0,0
